ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
02,ALASKA,AK,02130,Ketchikan Gateway,02130000400,"Census Tract 4, Ketchikan Gateway Borough, Alaska",14.923582071432,2339,142,945,46,827,50,159,52,45,25,38890,3045,86,33,299,47,489,74,364,72,43,21,764,186,1,34,27,9,10,10,36,17,21,13,7,5,6.8,2.2,3.6,2.0,38890.0,3045.0,5.2,1.9,12.8,2.0,20.9,2.9,15.8,3.0,5.2,2.5,32.7,7.7,0.0,1.6,2.9,1.0,1.1,1.0,4.4,2.1,2.5,1.6,0.3,0.2,0.2892,0.1566,0.2606,0.3193,1.0257,0.1879,0.6627,0.2771,0.7831,0.2169,1.9398,0.4277,0.4639,0.0,0.4639,0.1747,0.5,0.3091,0.4458,0.2606,0.1867,1.7022,0.2182,5.1316,0.1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,58,8.6,2.4,1121
02,ALASKA,AK,02020,Anchorage,02020001200,"Census Tract 12, Anchorage Municipality, Alaska",0.776069267122,3904,337,2119,44,1960,96,273,119,21,25,69214,8141,65,49,809,164,441,152,377,113,51,42,679,463,10,37,375,105,43,52,69,54,160,86,147,87,7.2,3.2,0.8,1.0,69214.0,8141.0,2.1,1.5,20.7,4.5,11.3,3.8,10.1,3.0,2.6,2.2,17.4,11.8,0.3,1.0,17.7,4.9,2.0,2.5,3.5,2.8,8.2,4.4,3.8,2.2,0.3133,0.0181,0.0182,0.0663,0.4159,0.0485,0.9458,0.0301,0.2952,0.0482,1.3193,0.1024,0.1446,0.3253,0.4699,0.1867,0.8735,0.4364,0.3494,0.5879,0.7169,2.9641,0.6606,5.1692,0.1707,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,353,137,9.4,3.4,3757
02,ALASKA,AK,02090,Fairbanks North Star,02090001300,"Census Tract 13, Fairbanks North Star Borough, Alaska",31.52181322781,6910,845,2488,211,2159,267,395,329,130,54,41734,8295,97,80,552,122,1504,412,610,250,112,82,1527,1171,62,72,127,132,0,13,204,150,78,85,994,94,6.7,5.4,3.4,1.5,41734.0,8295.0,2.6,2.1,8.0,1.9,21.8,5.3,8.9,3.6,5.2,3.8,22.1,16.7,1.0,1.1,5.1,5.3,0.0,0.8,9.4,6.9,3.6,3.8,14.4,2.2,0.2771,0.1325,0.1758,0.1024,0.6878,0.0909,0.2349,0.3434,0.2048,0.2169,1.0,0.0422,0.259,0.5663,0.8253,0.4277,0.6024,0.0,0.8072,0.3576,0.9217,2.6889,0.5576,5.202,0.1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,335,146,4.9,2.1,12890
02,ALASKA,AK,02020,Anchorage,02020000101,"Census Tract 1.01, Anchorage Municipality, Alaska",618.815102852534,5709,443,2116,59,1927,110,632,349,279,145,40939,4947,43,34,449,136,1633,279,483,157,177,121,1065,619,4,51,26,44,44,40,17,23,26,35,141,136,11.1,5.9,9.6,4.7,40939.0,4947.0,1.1,0.9,7.9,2.5,28.6,4.4,8.6,2.8,9.2,6.3,18.7,10.8,0.1,1.0,1.2,2.1,2.1,1.9,0.9,1.2,1.3,1.8,2.5,2.4,0.5663,0.7169,0.1939,0.0361,1.5132,0.3576,0.2048,0.7831,0.1807,0.5542,1.7228,0.3012,0.1627,0.1627,0.3254,0.0904,0.3795,0.4485,0.0783,0.1333,0.6325,1.6721,0.2061,5.2335,0.1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,194,8.7,3.4,2238
02,ALASKA,AK,02090,Fairbanks North Star,02090000800,"Census Tract 8, Fairbanks North Star Borough, Alaska",1.585440603948,5473,806,2372,164,2195,235,293,160,220,134,41377,4940,140,115,700,185,1358,419,303,135,358,182,2218,1105,0,52,339,167,53,62,14,26,0,13,14,8,5.4,2.9,6.9,3.7,41377.0,4940.0,3.9,3.1,12.8,3.8,24.8,6.7,5.6,2.6,16.3,8.1,40.5,19.3,0.0,1.0,14.3,7.0,2.2,2.6,0.6,1.2,0.0,0.9,0.3,0.1,0.2048,0.488,0.1879,0.2229,1.1036,0.2121,0.6627,0.5241,0.0422,0.8614,2.0904,0.5542,0.5602,0.0,0.5602,0.253,0.8072,0.4606,0.0482,0.0,0.1867,1.5027,0.1455,5.2569,0.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,222,6.4,3.9,3182
02,ALASKA,AK,02090,Fairbanks North Star,02090001900,"Census Tract 19, Fairbanks North Star Borough, Alaska",4162.81433485412,10918,986,6163,357,4506,375,597,331,548,344,42602,5000,308,180,1281,288,2154,387,1385,377,209,142,1519,1368,1,58,45,57,312,220,556,268,0,15,181,80,5.5,3.0,9.1,5.4,42602.0,5000.0,3.9,2.3,11.7,2.4,19.7,3.1,12.9,3.2,4.6,3.1,13.9,12.5,0.0,0.6,0.7,0.9,5.1,3.6,12.3,5.9,0.0,0.4,1.7,0.7,0.2108,0.6807,0.1576,0.2229,1.272,0.2667,0.5663,0.2229,0.5482,0.1446,1.482,0.1867,0.0482,0.0,0.0482,0.0241,0.3313,0.6788,0.8795,0.0,0.5663,2.4559,0.4424,5.2581,0.1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,444,10.6,4.1,4567
02,ALASKA,AK,02170,Matanuska-Susitna,02170000601,"Census Tract 6.01, Matanuska-Susitna Borough, Alaska",38.282212914734,5578,446,1723,44,1583,67,276,113,199,89,34299,3049,148,65,692,129,1617,221,677,163,79,38,1238,574,36,57,0,18,15,17,79,37,7,11,30,27,5.0,2.0,7.8,3.3,34299.0,3049.0,4.1,1.8,12.4,2.2,29.0,3.2,12.2,2.6,5.0,2.4,22.2,10.1,0.7,1.1,0.0,1.1,0.9,1.0,5.0,2.3,0.4,0.7,0.5,0.5,0.1807,0.5542,0.503,0.259,1.4969,0.3455,0.6205,0.8373,0.4819,0.1867,2.1264,0.5904,0.2651,0.4759,0.741,0.3735,0.0,0.2667,0.512,0.0242,0.2952,1.0981,0.0667,5.4624,0.2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,192,11.3,3.2,2921
02,ALASKA,AK,02090,Fairbanks North Star,02090001100,"Census Tract 11, Fairbanks North Star Borough, Alaska",1206.428936288168,9664,515,2428,182,2256,188,622,323,111,64,23682,2585,91,78,5,11,3044,385,252,101,152,80,4092,697,34,55,8,18,23,38,20,25,53,47,2033,334,8.1,4.1,4.9,2.7,23682.0,2585.0,2.4,2.1,0.1,0.1,31.5,3.6,4.1,1.7,6.7,3.5,42.3,6.9,0.4,0.7,0.3,0.8,0.9,1.6,0.9,1.1,2.3,2.1,21.0,3.3,0.3916,0.2952,0.8788,0.0904,1.656,0.4,0.0,0.9096,0.0301,0.3133,1.253,0.0904,0.5723,0.3855,0.9578,0.506,0.241,0.2667,0.0783,0.2424,0.9458,1.7742,0.2364,5.641,0.2073,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,124,98,2.0,1.5,8511
02,ALASKA,AK,02261,Valdez-Cordova,02261000200,"Census Tract 2, Valdez-Cordova Census Area, Alaska",5262.148573295272,3059,299,1321,143,1004,151,139,85,49,38,37605,4698,124,70,462,131,568,154,337,108,12,21,1054,411,8,34,44,39,72,45,29,26,47,45,90,51,4.6,2.7,2.5,1.9,37605.0,4698.0,5.6,3.0,15.1,4.1,18.6,4.7,11.2,3.6,1.2,2.2,34.5,13.0,0.3,1.2,3.3,3.0,5.5,3.4,2.9,2.6,4.7,4.2,2.9,1.6,0.1627,0.0723,0.303,0.3554,0.8934,0.1455,0.7831,0.1566,0.3916,0.0241,1.3554,0.1205,0.488,0.3253,0.8133,0.4157,0.5361,0.7152,0.2892,0.4424,0.6687,2.6516,0.5333,5.7137,0.2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,159,14.8,5.1,2064
02,ALASKA,AK,02090,Fairbanks North Star,02090001600,"Census Tract 16, Fairbanks North Star Borough, Alaska",9.720680400614,4755,571,2247,158,1782,197,296,144,186,96,33432,3113,158,68,373,94,1218,316,460,129,105,73,1095,761,0,36,195,90,100,67,62,40,71,56,28,15,6.3,2.8,7.4,3.5,33432.0,3113.0,5.4,2.2,7.8,2.1,25.6,5.9,10.1,2.8,5.9,4.1,23.0,15.8,0.0,0.8,8.7,4.0,4.5,3.0,3.5,2.2,4.0,3.0,0.6,0.3,0.2651,0.5181,0.5394,0.3313,1.6539,0.3939,0.1928,0.5964,0.2952,0.2711,1.3555,0.1325,0.3012,0.0,0.3012,0.0843,0.7289,0.6303,0.3494,0.3818,0.3193,2.4097,0.4242,5.7203,0.2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,195,10.8,4.1,4490
02,ALASKA,AK,02068,Denali,02068000100,"Census Tract 1, Denali Borough, Alaska",12636.95516395063,2232,380,1627,222,639,228,369,259,45,35,34956,8844,25,19,162,65,257,104,300,128,17,13,422,542,10,41,41,19,153,36,15,13,21,15,768,877,16.9,9.6,3.0,3.1,34956.0,8844.0,1.6,1.4,7.3,4.1,11.5,4.2,13.7,4.1,2.7,1.9,18.9,24.1,0.5,1.9,2.5,1.1,9.4,2.2,2.3,1.9,3.3,2.0,34.4,38.9,0.8313,0.0904,0.4788,0.0482,1.4487,0.3273,0.1446,0.0361,0.6205,0.0542,0.8554,0.0181,0.1747,0.4458,0.6205,0.2952,0.4639,0.8485,0.2048,0.3212,0.9819,2.8203,0.6121,5.7449,0.2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,421,188,19.2,5.9,3732
02,ALASKA,AK,02020,Anchorage,02020002602,"Census Tract 26.02, Anchorage Municipality, Alaska",1.025046369618,6169,339,2101,90,2021,107,212,127,145,83,36498,3496,276,122,399,127,1722,195,664,200,151,74,3325,483,152,91,0,18,76,66,81,71,62,54,21,17,3.5,2.0,3.9,2.2,36498.0,3496.0,6.8,3.1,6.5,2.0,27.9,2.8,10.8,3.2,7.5,3.6,53.9,7.2,2.8,1.7,0.0,0.9,3.6,3.0,4.0,3.5,3.1,2.7,0.3,0.3,0.0904,0.1988,0.3636,0.488,1.1408,0.2242,0.0843,0.753,0.3494,0.3855,1.5722,0.2349,0.7651,0.8253,1.5904,0.8554,0.0,0.5758,0.4157,0.303,0.1867,1.4812,0.1394,5.7846,0.2317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,195,11.6,3.0,2277
02,ALASKA,AK,02020,Anchorage,02020002502,"Census Tract 25.02, Anchorage Municipality, Alaska",2.060407840268,5089,629,2462,112,2193,159,393,176,139,76,47655,9320,134,69,426,103,1066,325,469,150,228,104,2415,770,311,187,149,85,45,46,80,55,53,42,14,11,7.8,3.5,4.4,2.4,47655.0,9320.0,3.5,1.7,8.4,2.2,20.9,5.8,9.4,3.3,10.4,4.7,47.5,14.0,6.5,3.9,6.1,3.5,1.8,1.8,3.6,2.5,2.4,1.9,0.3,0.2,0.3614,0.259,0.0848,0.1928,0.898,0.1515,0.2771,0.2771,0.2289,0.6265,1.4096,0.1807,0.6807,0.9458,1.6265,0.8735,0.6386,0.4121,0.3735,0.2545,0.1867,1.8654,0.3091,5.7995,0.2378,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,893,309,17.9,5.0,11986
02,ALASKA,AK,02020,Anchorage,02020001732,"Census Tract 17.32, Anchorage Municipality, Alaska",1.022566436472,6319,524,2181,97,2093,107,361,216,141,86,35050,2831,258,148,601,106,1424,366,752,206,212,104,2813,661,72,81,5,18,0,13,78,70,86,68,66,38,5.7,3.4,3.8,2.1,35050.0,2831.0,6.3,3.6,9.5,1.7,22.5,5.5,12.1,3.4,10.1,4.9,44.5,9.8,1.2,1.4,0.2,0.8,0.0,0.9,3.7,3.3,4.1,3.2,1.0,0.6,0.2289,0.1928,0.4667,0.4337,1.3221,0.2909,0.3494,0.4096,0.4699,0.6084,1.8373,0.3735,0.6084,0.6145,1.2229,0.6566,0.1928,0.0,0.3916,0.3939,0.4518,1.4301,0.1212,5.8124,0.2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,297,12.0,4.4,1960
02,ALASKA,AK,02020,Anchorage,02020002100,"Census Tract 21, Anchorage Municipality, Alaska",0.622655498442,3429,373,1981,67,1726,125,160,94,194,136,36719,4042,152,84,305,82,540,195,485,125,120,77,1308,454,1,35,301,97,63,53,11,21,148,87,18,32,4.7,2.8,8.8,5.9,36719.0,4042.0,5.9,3.1,8.9,2.8,15.7,5.4,14.3,4.0,7.0,4.4,38.1,12.6,0.0,1.1,15.2,4.9,3.2,2.7,0.6,1.2,8.6,5.0,0.5,0.9,0.1747,0.6446,0.3515,0.3916,1.5624,0.3758,0.3012,0.0783,0.6807,0.3434,1.4036,0.1687,0.5361,0.0,0.5361,0.2289,0.8253,0.5394,0.0482,0.6061,0.2952,2.3142,0.4121,5.8163,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,235,20.5,6.6,2601
02,ALASKA,AK,02020,Anchorage,02020001702,"Census Tract 17.02, Anchorage Municipality, Alaska",0.975039210782,4975,373,2054,43,1842,106,124,76,98,61,43684,3978,332,159,718,108,990,202,713,182,172,88,1793,446,55,48,5,12,25,41,25,36,81,53,35,25,2.5,1.5,3.4,2.0,43684.0,3978.0,9.3,4.4,14.4,2.2,19.9,3.8,14.4,3.7,9.3,4.8,36.0,8.6,1.2,1.1,0.2,0.6,1.2,2.0,1.4,2.0,4.4,2.8,0.7,0.5,0.0542,0.1325,0.1515,0.6566,0.9948,0.1697,0.7651,0.241,0.6928,0.5602,2.2591,0.6807,0.506,0.6145,1.1205,0.5904,0.1928,0.3212,0.1325,0.4182,0.3795,1.4442,0.1273,5.8186,0.2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,253,15.5,4.9,2655
02,ALASKA,AK,02110,Juneau City and Borough,02110000600,"Census Tract 6, Juneau City and Borough, Alaska",178.01336378387,6134,321,2869,95,2607,105,609,133,152,40,46378,2521,134,51,786,101,1171,160,631,87,216,49,1710,416,19,50,436,60,86,25,123,39,178,44,15,14,10.0,2.0,4.1,1.0,46378.0,2521.0,3.0,1.1,12.8,1.7,19.1,2.4,10.4,1.4,8.3,1.9,27.9,6.6,0.3,0.9,15.2,2.1,3.0,0.8,4.7,1.5,6.8,1.6,0.2,0.2,0.5241,0.2229,0.1091,0.1446,1.0007,0.1758,0.6627,0.1807,0.3253,0.4819,1.6506,0.2651,0.3916,0.3253,0.7169,0.3614,0.8253,0.5333,0.4819,0.5273,0.1265,2.4943,0.4788,5.8625,0.2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,142,9.9,2.1,2089
02,ALASKA,AK,02170,Matanuska-Susitna,02170001004,"Census Tract 10.04, Matanuska-Susitna Borough, Alaska",7.13550472976,5560,312,1845,48,1681,63,544,139,183,73,35169,3393,98,60,506,133,1459,180,545,160,100,43,1261,462,22,60,123,39,40,28,61,31,32,23,74,110,9.8,2.5,6.6,2.6,35169.0,3393.0,2.8,1.7,9.1,2.3,26.2,2.9,9.9,2.7,5.9,2.6,22.7,8.2,0.4,1.1,6.7,2.2,2.2,1.5,3.6,1.9,1.9,1.4,1.3,2.0,0.5,0.4639,0.4606,0.1145,1.539,0.3697,0.3253,0.6386,0.2771,0.2711,1.5121,0.2108,0.2771,0.3855,0.6626,0.3434,0.6627,0.4606,0.3735,0.1879,0.506,2.1907,0.3758,5.9044,0.2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,234,15.5,3.9,5799
02,ALASKA,AK,02020,Anchorage,02020000202,"Census Tract 2.02, Anchorage Municipality, Alaska",3.546388182914,6353,474,2441,47,2302,121,190,151,156,84,45473,7282,126,116,732,114,1740,257,841,272,288,171,1440,634,19,56,257,161,35,46,11,23,204,147,18,17,3.0,2.5,5.0,2.7,45473.0,7282.0,3.0,2.8,11.5,1.8,27.4,3.5,13.9,4.0,12.5,7.4,22.7,9.8,0.3,1.0,10.5,6.6,1.4,1.9,0.5,1.0,8.9,6.3,0.3,0.3,0.0723,0.3193,0.1273,0.1446,0.6635,0.0848,0.5482,0.7229,0.6386,0.7711,2.6808,0.8855,0.2771,0.3253,0.6024,0.2771,0.7711,0.3636,0.0301,0.6182,0.1867,1.9697,0.3333,5.9164,0.2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,285,8.5,4.6,3563
02,ALASKA,AK,02110,Juneau City and Borough,02110000500,"Census Tract 5, Juneau City and Borough, Alaska",1910.272164827052,3272,328,1986,87,1684,137,374,183,26,29,46697,5018,67,61,587,134,401,113,522,146,55,43,812,403,35,63,682,131,10,18,9,21,438,116,26,43,11.4,5.4,1.3,1.4,46697.0,5018.0,2.4,2.1,17.9,4.0,12.3,3.2,16.0,4.2,3.3,2.5,24.8,12.1,1.1,2.0,34.3,6.4,0.5,0.9,0.5,1.2,26.0,6.5,0.8,1.3,0.5843,0.0241,0.097,0.0904,0.7958,0.1152,0.8675,0.0422,0.7952,0.0723,1.7772,0.3313,0.3494,0.5843,0.9337,0.4639,0.9518,0.2,0.0301,0.8909,0.4036,2.4764,0.4606,5.9831,0.2805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,313,119,9.6,3.2,8865
02,ALASKA,AK,02090,Fairbanks North Star,02090001500,"Census Tract 15, Fairbanks North Star Borough, Alaska",49.112578262692,11013,824,4285,184,3874,266,973,665,438,209,35881,4062,425,170,851,199,3178,603,1445,345,389,184,3092,1116,0,60,0,21,265,154,219,134,82,85,5,3,8.9,6.0,8.1,3.8,35881.0,4062.0,6.2,2.3,7.7,1.8,28.9,5.0,13.6,3.1,10.0,4.7,28.1,9.9,0.0,0.6,0.0,0.5,6.2,3.6,5.7,3.5,2.1,2.2,0.0,0.0,0.4458,0.5904,0.3939,0.4096,1.8397,0.4364,0.1747,0.8133,0.6145,0.5964,2.1989,0.6386,0.3976,0.0,0.3976,0.1265,0.0,0.7394,0.6205,0.2121,0.0,1.572,0.1697,6.0082,0.2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,413,10.3,3.5,3121
02,ALASKA,AK,02170,Matanuska-Susitna,02170001001,"Census Tract 10.01, Matanuska-Susitna Borough, Alaska",7.778203555226,3824,254,1364,59,1209,71,420,153,141,67,36349,4842,198,86,408,76,1167,141,454,107,112,46,1034,373,0,36,0,12,23,21,63,33,38,28,0,9,11.0,3.9,7.8,3.6,36349.0,4842.0,8.2,3.4,10.7,2.0,30.5,3.1,12.0,2.9,9.3,3.8,27.0,9.6,0.0,1.0,0.0,0.9,1.7,1.5,5.2,2.7,3.1,2.3,0.0,0.2,0.5542,0.5542,0.3697,0.5843,2.0624,0.5091,0.4699,0.8735,0.4578,0.5602,2.3614,0.7289,0.3675,0.0,0.3675,0.1084,0.0,0.4,0.5301,0.303,0.0,1.2331,0.0788,6.0244,0.2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,151,14.2,3.6,2062
02,ALASKA,AK,02170,Matanuska-Susitna,02170000501,"Census Tract 5.01, Matanuska-Susitna Borough, Alaska",50.123653917542,1479,219,1285,35,606,58,205,84,72,40,34804,5065,112,64,273,69,246,83,249,76,27,20,177,313,0,36,0,12,48,21,27,17,23,17,0,9,13.9,5.7,10.3,5.4,34804.0,5065.0,9.9,5.3,18.5,4.6,16.6,5.0,16.8,4.8,4.5,3.3,12.0,21.1,0.0,2.6,0.0,1.0,3.7,1.7,4.5,2.9,3.8,2.8,0.0,0.6,0.6928,0.747,0.4909,0.7048,2.6355,0.7212,0.8976,0.1084,0.8373,0.1265,1.9698,0.4639,0.0241,0.0,0.0241,0.0181,0.0,0.5818,0.4518,0.3697,0.0,1.4033,0.1152,6.0327,0.2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,116,17.9,6.5,1504
02,ALASKA,AK,02170,Matanuska-Susitna,02170000300,"Census Tract 3, Matanuska-Susitna Borough, Alaska",151.43781061358,7086,585,2221,64,2001,87,488,162,400,164,35623,2568,477,137,692,112,1959,222,749,168,104,40,971,819,23,54,3,14,95,41,164,54,10,9,22,17,6.9,2.1,11.2,3.8,35623.0,2568.0,10.6,2.5,9.8,1.6,27.6,2.2,10.6,2.3,5.2,2.0,13.7,11.5,0.3,0.8,0.1,0.6,4.3,1.9,8.2,2.7,0.5,0.4,0.3,0.2,0.3012,0.8012,0.4061,0.753,2.2615,0.5818,0.3916,0.741,0.3434,0.2169,1.6929,0.2831,0.0422,0.3253,0.3675,0.1084,0.1566,0.6,0.759,0.0424,0.1867,1.7447,0.2303,6.0666,0.3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,341,13.1,4.2,2884
02,ALASKA,AK,02020,Anchorage,02020002702,"Census Tract 27.02, Anchorage Municipality, Alaska",4.745184699654,9988,555,3648,83,3449,167,613,325,453,206,45871,5042,341,163,1306,230,2160,378,1288,369,371,165,3096,822,70,84,17,29,167,87,91,87,59,40,59,68,6.2,3.2,7.9,3.2,45871.0,5042.0,5.1,2.4,13.1,2.2,21.6,3.6,13.0,3.6,10.8,4.8,31.0,8.1,0.7,0.9,0.5,0.8,4.6,2.4,2.6,2.5,1.7,1.1,0.6,0.7,0.259,0.5783,0.1152,0.3012,1.2537,0.2545,0.7169,0.3373,0.5602,0.6747,2.2891,0.7108,0.4337,0.4759,0.9096,0.4458,0.2771,0.6364,0.2289,0.1697,0.3193,1.6314,0.1879,6.0838,0.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,253,8.8,2.5,5173
02,ALASKA,AK,02020,Anchorage,02020000300,"Census Tract 3, Anchorage Municipality, Alaska",103.589246514754,8693,621,2167,138,2093,142,311,184,108,60,22407,1669,110,69,138,51,2939,318,331,138,182,91,3487,853,0,52,180,66,0,13,5,20,157,74,1839,304,4.5,2.7,7.3,4.1,22407.0,1669.0,3.4,2.2,1.6,0.6,33.8,2.7,5.9,2.4,8.7,4.3,40.1,9.4,0.0,0.7,8.3,3.0,0.0,0.9,0.2,1.0,7.5,3.6,21.2,3.2,0.1506,0.512,0.9273,0.1867,1.7766,0.4242,0.0241,0.9518,0.0542,0.506,1.5361,0.2169,0.5482,0.0,0.5482,0.241,0.7108,0.0,0.0241,0.5636,0.9518,2.2503,0.3939,6.1112,0.3171,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,3,34,31,0.6,0.5,11065
02,ALASKA,AK,02110,Juneau City and Borough,02110000200,"Census Tract 2, Juneau City and Borough, Alaska",2.89152946106,7146,475,2612,90,2454,140,300,160,425,207,45624,11643,262,132,752,194,1673,243,641,198,135,70,2890,617,80,79,70,56,136,86,170,86,83,64,14,19,4.2,2.2,9.8,4.8,45624.0,11643.0,5.5,2.7,10.5,2.6,23.4,3.0,9.0,2.8,5.5,2.8,40.4,8.2,1.2,1.2,2.7,2.2,5.2,3.3,6.9,3.5,3.4,2.6,0.2,0.3,0.1205,0.7289,0.1212,0.3434,1.314,0.2848,0.4518,0.4578,0.2169,0.247,1.3735,0.1386,0.5542,0.6145,1.1687,0.6084,0.4759,0.6848,0.6747,0.3394,0.1265,2.3013,0.4061,6.1575,0.3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,387,14.5,5.6,3719
02,ALASKA,AK,02230,Skagway,02230000100,"Census Tract 1, Skagway Municipality, Alaska",433.932748580342,1061,123,647,55,400,54,56,27,51,20,39842,5408,51,20,120,41,185,38,117,31,28,9,174,196,4,35,6,10,53,13,14,7,31,12,148,165,5.3,2.7,6.8,2.9,39842.0,5408.0,6.3,2.7,11.3,4.0,17.4,3.0,11.0,3.2,7.0,2.1,16.4,18.4,0.4,3.6,0.9,1.6,8.2,1.8,3.5,1.7,7.8,2.6,13.9,15.5,0.1867,0.4819,0.2424,0.4337,1.3447,0.3091,0.5301,0.1205,0.3614,0.3434,1.3554,0.1205,0.1024,0.3855,0.4879,0.2048,0.3554,0.8364,0.3494,0.5758,0.9096,3.0266,0.6909,6.2146,0.3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,200,38,18.9,4.8,1374
02,ALASKA,AK,02090,Fairbanks North Star,02090000400,"Census Tract 4, Fairbanks North Star Borough, Alaska",1.011138589476,4108,387,1832,118,1654,123,288,171,137,89,37977,4757,165,95,525,99,784,213,516,168,112,64,1439,513,104,88,116,57,18,19,43,37,34,28,36,17,7.0,4.0,6.0,3.8,37977.0,4757.0,6.1,3.4,12.8,2.4,19.1,4.9,13.2,4.1,6.8,3.8,35.0,12.0,2.7,2.3,6.3,3.1,1.0,1.1,2.6,2.3,2.1,1.7,0.9,0.4,0.3072,0.4157,0.2848,0.3976,1.4053,0.3212,0.6627,0.1807,0.5843,0.3253,1.753,0.3133,0.5,0.8072,1.3072,0.7108,0.6506,0.2848,0.2289,0.2121,0.4157,1.7921,0.2485,6.2576,0.3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,148,10.1,3.8,2743
